time,state,action,new_state,cost,new_state_cost,total_cost
18,"[0, 0, 5]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 10]",503.4563889335,-100.0,403.4563889335
18,"[0, 0, 5]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 0]",-86.174444266,-100.0,-186.174444266
18,"[0, 0, 5]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 0]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 0, 5]","[(0, 1), (10, 0), (0, 1)]","[0, 10, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 5]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 0]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 0, 5]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 5]","[(0, 1), (5, 0), (0, 1)]","[0, 5, 0]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 0, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 0]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 0]",-100.0,-100.0,-200.0
18,"[0, 0, 10]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 20]",520.738333601,-100.0,420.738333601
18,"[0, 0, 10]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 20]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 0, 10]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 20]",513.825555734,-100.0,413.825555734
18,"[0, 0, 10]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 20]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 0, 10]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 20]",513.825555734,-100.0,413.825555734
18,"[0, 0, 10]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 0, 10]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 20]",513.825555734,-100.0,413.825555734
18,"[0, 0, 10]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 0, 10]","[(0, 1), (0, 1), (10, 0)]","[0, 0, 20]",506.912777867,-100.0,406.912777867
18,"[0, 0, 10]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 15]",517.2819446675,-100.0,417.28194466750006
18,"[0, 0, 10]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 15]",513.825555734,-100.0,413.825555734
18,"[0, 0, 10]","[(0, 1), (10, 0), (5, 0)]","[0, 10, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 0, 10]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 15]",513.825555734,-100.0,413.825555734
18,"[0, 0, 10]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 0, 10]","[(0, 1), (5, 0), (5, 0)]","[0, 5, 15]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 0, 10]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 0, 10]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 15]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 0, 10]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 15]",503.4563889335,-100.0,403.4563889335
18,"[0, 0, 10]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 5]",-86.174444266,-100.0,-186.174444266
18,"[0, 0, 10]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 5]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 0, 10]","[(0, 1), (10, 0), (0, 1)]","[0, 10, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 10]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 5]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 0, 10]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 10]","[(0, 1), (5, 0), (0, 1)]","[0, 5, 5]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 0, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 0, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 5]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 5]",-100.0,-100.0,-200.0
18,"[0, 0, 15]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 25]",520.738333601,Inf,Inf
18,"[0, 0, 15]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 25]",517.2819446674999,Inf,Inf
18,"[0, 0, 15]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 25]",513.825555734,Inf,Inf
18,"[0, 0, 15]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 25]",517.2819446674999,Inf,Inf
18,"[0, 0, 15]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 25]",513.825555734,Inf,Inf
18,"[0, 0, 15]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 25]",510.3691668005,Inf,Inf
18,"[0, 0, 15]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 25]",513.825555734,Inf,Inf
18,"[0, 0, 15]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 25]",510.3691668005,Inf,Inf
